input_text,target_text
The system recorded 20000130202433,2000-01-30
20130424151201270351,2013-04-24
"28th of June, 2025",2025-06-28
6-2-1999,1999-02-03
22|10|22,2022-10-22
8-9-1996,1996-09-04
Sự kiện diễn ra vào 24/7/2020 5:39,2020-07-24
1992_07_11,1992-07-11
23/5/2001 giờ 4:41:35,2001-05-23
02-27-2027,2027-02-27
2014-09-14T18:01:19+2500,2014-09-14
1991_01_29T19_27_24-0330,1991-01-29
20171226122644922112,2017-12-26
2030-06-04T09:38:28,2030-06-04
Ngày 6-4-2004,2004-04-06
19920405004111331,1992-04-05
21/5/2012,2012-05-21
19 July 2009,2009-07-19
1996-03-03T22:03:20.644Z,1996-03-03
Event at 1999-05-13T19:12:25,1999-05-13
1644426000000,2022-02-10
2016-05-26T13:45:59,2016-05-26
Ngày 11-9-2029,2029-09-11
Event at 1991-10-11T5:3:43,1991-10-11
19931025053429540,1993-10-25
Event at 1995-09-03T20:1:43,1995-09-03
24-8-2019,2019-08-12
1990-07-11T09:25:25Z+3,1990-07-11
24 December 2025,2025-12-24
21/4-1997,1997-02-21
7_3_1998,1998-03-07
12 Jan 2020,2020-01-12
19_11_92,1992-11-19
10 Jan 2033,2033-01-10
12/10-2005,2005-05-12
Sự kiện diễn ra vào 25/12/2002 0:55,2002-12-25
1990_02_20T4_3_3+3,1990-02-20
2028-04-20T08:36:43+2500,2028-04-20
Event at 2004-04-28T1:36:28,2004-04-28
Event at 1991-11-28T20:32:0,1991-11-28
2014-01-14T02:04:09,2014-01-14
649530000000,1990-08-02
"March 28, 1993",1993-03-28
25.9.1992T9-23-31,1992-09-25
9 tháng 11 năm 2031,2031-11-09
3/6/2029 giờ 9:32:1,2029-06-03
1996/6/1T23223,1996-06-01
2035/10/22T162319,2035-10-22
20040128103928,2004-01-28
27 tháng 5 năm 2025,2025-05-27
1344272400000000000,2012-08-07
20281104141257242130665,2028-11-04
2024/1/8T1328,2024-01-08
2029-08-08T22:21:26.206Z,2029-08-08
2032_09_09,2032-09-09
Event at 2001-10-30T11:18:31,2001-10-30
2004-06-17T07:26:35.003755Z,2004-06-17
7 Sep 2023,2023-09-07
20180209092023,2018-02-09
2032-05-15T02:29:47-0330,2032-05-15
1293987600000000,2011-01-03
20080516232056614,2008-05-16
22 Dec 2019,2019-12-22
13.4.2022T15-46-51,2022-04-13
07/10/14,2014-10-07
20061020092700,2006-10-20
15-10-2001,2001-10-15
Sự kiện diễn ra vào 14/12/2000 2:28,2000-12-14
2011-02-13T23:33:36.527482Z,2011-02-13
The system recorded 19941023140737,1994-10-23
20130110000413842702369,2013-01-10
2026-10-02T16:08:26-05:00,2026-10-02
2005-09-01T15:37:49.031577Z,2005-09-01
Event at 2031-01-02T10:35:19,2031-01-02
1999-08-30T22:22:21.608773Z,1999-08-30
20340121082950802,2034-01-21
26|11|12,2012-11-26
20120725001037104,2012-07-25
4 tháng 1 năm 2015,2015-01-04
17 May 2007,2007-05-17
1 tháng 4 năm 1997,1997-04-01
05/11/06,2006-11-05
29 Apr 1991,1991-04-29
11_15_2014,2014-11-15
14-5-2028,2028-05-14
The system recorded 20330202081716,2033-02-02
1057942800000,2003-07-12
11 December 2021,2021-12-11
46-9-2000,2000-09-23
1969981200000000,2032-06-05
1526490000000,2018-05-17
2005-02-05T21:56:15+08,2005-02-05
1548522000000000000,2019-01-27
20230402182209727425076,2023-04-02
ngày 1 tháng 6 năm 2018,2018-06-01
20341223170514,2034-12-23
The system recorded 20120811004027,2012-08-11
2023-06-27T01:07:13.294674Z,2023-06-27
2017-09-16T07:24:13Z+3,2017-09-16
2004-09-17,2004-09-17
9/5/1991 giờ 23:46:47,1991-05-09
7 October 2024,2024-10-07
2007|01|10,2007-01-10
22 tháng 7 năm 1999,1999-07-22
1438275600,2015-07-31
22/12-2027,2027-06-22
2 Dec 2026,2026-12-02
760554000,1994-02-07
"December 28, 2015",2015-12-28
2022-08-23T23:08:47.362Z,2022-08-23
52-4-1996,1996-04-26
20/4-2014,2014-02-20
ngày 27 tháng 6 năm 2035,2035-06-27
1998-01-24T09:46:24Z+3,1998-01-24
25.7.1991T8-24-45,1991-07-25
2025-03-26T19:07:42+08,2025-03-26
Sự kiện diễn ra vào 25/4/1994 5:29,1994-04-25
22 Dec 1991,1991-12-22
20320115094209877,2032-01-15
ngày 24 tháng 12 năm 2022,2022-12-24
967136400000000000,2000-08-25
1 tháng 3 năm 2021,2021-03-01
1680886800000,2023-04-08
8-2-2016,2016-02-08
15 Jun 2016,2016-06-15
10 Oct 2010,2010-10-10
1356282000,2012-12-24
2017-10-08T10:12:06.271824805Z,2017-10-08
1477328400000000,2016-10-25
Event at 2000-06-10T22:45:53,2000-06-10
25.10.2028T3-29-32,2028-10-25
19921208154239268,1992-12-08
6.10.2028,2028-10-06
2031-04-11T21:37:51.458801928Z,2031-04-11
09_28_2019,2019-09-28
1999-11-05T06:19:26.806589Z,1999-11-05
"28th of September, 2014",2014-09-28
15/4-2024,2024-02-15
637174800000000,1990-03-12
2057158800000,2035-03-11
2029-04-16T03:43:40.700588Z,2029-04-16
2067181200000000000,2035-07-05
1994-09-05T00:25:36,1994-09-05
28/1/2028 giờ 21:25:34,2028-01-28
1993/6/7T185041,1993-06-07
2020-06-09T05:56:09Z+3,2020-06-09
3 December 2000,2000-12-03
Event at 2019-06-24T15:51:55,2019-06-24
4 December 1990,1990-12-04
2021-11-18T10:54:08+0500,2021-11-18
2015/02/18,2015-02-18
1992-12-08T00:18:23.667904Z,1992-12-08
2005_04_01T5_46_2-0330,2005-04-01
1987520400,2032-12-25
15 Jul 2008,2008-07-15
12-8-1990,1990-08-06
15-11-01,2001-11-15
Ngày 17-12-2024,2024-12-17
19960302225654521998437,1996-03-02
2000-08-17T16:21:09.257782361Z,2000-08-17
854730000000000000,1997-02-01
46-1-2007,2007-01-23
5 Aug 2022,2022-08-05
ngày 17 tháng 9 năm 2004,2004-09-17
20260104061042180,2026-01-04
1607706000000000000,2020-12-12
2009-09-13T10:23:16Z+3,2009-09-13
5 May 2001,2001-05-05
Event at 2031-06-03T10:59:41,2031-06-03
"22th of September, 2005",2005-09-22
22-10-2017,2017-10-22
10/9/2035 giờ 4:5:23,2035-09-10
Ngày 1-8-2013,2013-08-01
7_6_2032,2032-06-07
1476032400000000000,2016-10-10
14/5/1990,1990-05-14
2003-09-29T16:26:21,2003-09-29
2018-06-22T15:25:16+2500,2018-06-22
2024/12/24T81958,2024-12-24
2008-09-06T20:51:17.582781636Z,2008-09-06
Sự kiện diễn ra vào 5/1/2017 2:0,2017-01-05
20171224101748086,2017-12-24
The system recorded 20151104005539,2015-11-04
The system recorded 20071024051337,2007-10-24
19920602115953,1992-06-02
2007-11-11T22:41:14+00:00,2007-11-11
Sự kiện diễn ra vào 6/1/2000 6:45,2000-01-06
2012/8/15T234955,2012-08-15
Ngày 22-12-1999,1999-12-22
20080727020330,2008-07-27
2007_10_01T16_23_12+0500,2007-10-01
Event at 2019-02-02T23:32:35,2019-02-02
719686800,1992-10-22
1991/12/3T1527,1991-12-03
The system recorded 19921217001145,1992-12-17
20350905202447,2035-09-05
20180113020433521,2018-01-13
1353690000000000,2012-11-24
772131600000000000,1994-06-21
31 tháng 10 năm 2035,2035-10-31
2022-05-02T13:56:35Z+3,2022-05-02
2003-06-20T06:40:03+2500,2003-06-20
07_03_33,2033-03-07
1536512400000000,2018-09-10
1131814800,2005-11-13
03/31/2023,2023-03-31
1992-06-28T22:01:46Z+3,1992-06-28
2014/10/03,2014-10-03
10-8-2025,2025-08-10
20240719202451665,2024-07-19
2032-01-22T04:58:00+2500,2032-01-22
8 tháng 6 năm 2010,2010-06-08
1995/6/19T5452,1995-06-19
2 tháng 7 năm 2002,2002-07-02
54-5-2026,2026-05-27
19950727010317371,1995-07-27
29 July 2017,2017-07-29
2033-10-04T23:08:43.412684Z,2033-10-04
Sự kiện diễn ra vào 19/7/2033 14:13,2033-07-19
2020-03-13T06:05:50+2500,2020-03-13
"25th of November, 1997",1997-11-25
16.08.22,2022-08-16
1506186000000000000,2017-09-24
Sự kiện diễn ra vào 12/1/2020 14:13,2020-01-12
2011-07-15T10:48:04,2011-07-15
ngày 22 tháng 5 năm 2001,2001-05-22
19920115000607038,1992-01-15
16-3-2029,2029-03-16
1978275600,2032-09-09
2008-03-06T08:12:14Z+3,2008-03-06
ngày 19 tháng 7 năm 2014,2014-07-19
1282842000,2010-08-27
20010706172830131,2001-07-06
1994-01-05T21:30:12.984156Z,1994-01-05
1127667600000,2005-09-26
2025|05|08,2025-05-08
2019-08-26T13:04:24+07:00,2019-08-26
17-7-2030,2030-07-17
ngày 19 tháng 9 năm 1990,1990-09-19
26_06_12,2012-06-26
ngày 18 tháng 10 năm 2021,2021-10-18
2025/11/21T13224,2025-11-21
20120419014919795426067,2012-04-19
2029-01-25T15:36:46+07:00,2029-01-25
20240522161259600319171,2024-05-22
1994-06-23T15:24:18+2500,1994-06-23
26 January 2027,2027-01-26
2027-11-21T05:47:53.353840Z,2027-11-21
1993_08_18T17_15_51+08,1993-08-18
2011_06_16T10_57_49+2500,2011-06-16
Event at 2015-03-13T20:0:52,2015-03-13
2012_03_23T0_59_15+08,2012-03-23
1995-07-10T04:20:35.350308Z,1995-07-10
Sự kiện diễn ra vào 14/4/2031 9:33,2031-04-14
935254800000000,1999-08-22
1092934800000000000,2004-08-20
25 Sep 2031,2031-09-25
7 November 2027,2027-11-07
2027-05-13T19:12:46.425437621Z,2027-05-13
20330428031917897294,2033-04-28
2017/11/17T14216,2017-11-17
2008-11-05T11:50:29.468545055Z,2008-11-05
2000-11-30T02:43:07.426458438Z,2000-11-30
8/12/2019 giờ 4:30:0,2019-12-08
6-11-2027,2027-11-06
Ngày 20-4-2002,2002-04-20
Event at 2001-10-24T23:1:40,2001-10-24
20010228125736614,2001-02-28
1051549200000,2003-04-29
2011-05-21T15:53:25.899845Z,2011-05-21
19.4.2023T21-59-34,2023-04-19
1395334800,2014-03-21
ngày 12 tháng 9 năm 1998,1998-09-12
2000-07-03T19:56:06.975392567Z,2000-07-03
The system recorded 20200809063448,2020-08-09
18-6-2021,2021-06-09
19-6-2000,2000-06-19
1813251600000,2027-06-18
2014-03-25T05:32:41+2500,2014-03-25
02-06-31,2031-06-02
2021/6/10T81817,2021-06-10
2015-06-07T15:01:43Z+3,2015-06-07
1998-04-04T22:32:26.333Z,1998-04-04
"December 19, 2029",2029-12-19
1535043600,2018-08-24
24.01.91,1991-01-24
Ngày 17-10-2001,2001-10-17
8 tháng 8 năm 2034,2034-08-08
1992-07-26T11:28:54+3,1992-07-26
2016-03-22T09:43:44.349127Z,2016-03-22
1345309200000,2012-08-19
"25th of December, 2032",2032-12-25
"October 20, 2007",2007-10-20
2019-03-22T12:54:00Z+3,2019-03-22
29.9.2019T16-0-54,2019-09-29
07-05-1999,1999-07-05
"30th of July, 2028",2028-07-30
Ngày 9-10-1991,1991-10-09
ngày 19 tháng 5 năm 2022,2022-05-19
18 9 2018,2018-09-18
2011 02 18,2011-02-18
20301129204504546836927,2030-11-29
23/8/2019 giờ 16:48:10,2019-08-23
2027/12/7T193922,2027-12-07
1543683600000000,2018-12-02
8-10-2026,2026-10-04
18 tháng 12 năm 2019,2019-12-18
20330331121607550514,2033-03-31
25/8-1990,1990-04-25
2010-01-28T17:48:53+07:00,2010-01-28
14.10.2028T22-8-8,2028-10-14
Sự kiện diễn ra vào 23/6/2004 6:7,2004-06-23
2029|01|27,2029-01-27
2010|02|22,2010-02-22
29/2/1996 giờ 8:22:39,1996-02-29
2-10-2012,2012-10-02
1859130000000000000,2028-11-30
2018-05-17T20:51:03+3,2018-05-17
2028/4/29T101230,2028-04-29
30-6-1994,1994-06-30
11 May 1992,1992-05-11
2016_02_03T12_14_1-0300,2016-02-03
09/08/2012,2012-09-08
05-06-1995,1995-05-06
1673629200000000000,2023-01-14
Event at 2011-09-19T7:24:51,2011-09-19
"August 8, 1996",1996-08-08
798829200000000,1995-04-26
978973200000000000,2001-01-09
20050413200724,2005-04-13
Sự kiện diễn ra vào 20/10/2006 0:58,2006-10-20
ngày 30 tháng 11 năm 1997,1997-11-30
2009/4/2T235945,2009-04-02
20320119225613,2032-01-19
20190513232703002556665,2019-05-13
2015_02_18T13_20_29-05:00,2015-02-18
2024-08-27T17:42:33.770439245Z,2024-08-27
26 Aug 1997,1997-08-26
2002/3/5T181347,2002-03-05
20090209203544885349,2009-02-09
2028/9/27T21039,2028-09-27
The system recorded 19910626013117,1991-06-26
21/3/2024 giờ 12:38:56,2024-03-21
08_04_02,2002-04-08
2030-01-26T11:20:34.357Z,2030-01-26
1890493200000,2029-11-28
7-10-2015,2015-10-07
1997_11_02T2_2_28+08,1997-11-02
712688400000,1992-08-02
4-8-2018,2018-08-02
2007-03-09T12:29:46-0330,2007-03-09
2 Dec 2011,2011-12-02
742928400000000,1993-07-18
814726800000000000,1995-10-27
2011-09-22T20:31:14+3,2011-09-22
Sự kiện diễn ra vào 10/7/2035 23:12,2035-07-10
"18th of January, 2000",2000-01-18
802371600000,1995-06-06
2031-12-16T10:35:34Z+3,2031-12-16
20230607184251221484812,2023-06-07
1937926800000000,2031-05-31
2 Dec 2023,2023-12-02
21.7.2012T14-49-12,2012-07-21
1242666000,2009-05-19
15.5.2024,2024-05-15
20150109044820676865462,2015-01-09
2011-04-05T23:40:58Z+3,2011-04-05
8 tháng 6 năm 1998,1998-06-08
1997-05-19,1997-05-19
19980715195430944068516,1998-07-15
9 October 2004,2004-10-09
21.5.1997T16-26-42,1997-05-21
The system recorded 20060902164435,2006-09-02
1998-09-18T01:07:07.819176626Z,1998-09-18
Event at 2034-05-15T19:58:16,2034-05-15
10|11|06,2006-11-10
2008-05-07T22:38:50.158Z,2008-05-07
1995_05_26T9_0_52-0330,1995-05-26
1992-08-10T07:03:56+2500,1992-08-10
40-4-2008,2008-04-20
23-6-1990,1990-06-23
2025-07-26T18:38:02,2025-07-26
"July 15, 2032",2032-07-15
1993-11-27T21:31:07.068089077Z,1993-11-27
2035-03-09T10:10:11Z+3,2035-03-09
20060214143559529328,2006-02-14
23 June 2033,2033-06-23
2031-01-16T18:17:35Z,2031-01-16
19980321002132706,1998-03-21
2029 10 05,2029-10-05
2034-11-21T14:09:03+2500,2034-11-21
13 January 2021,2021-01-13
15 tháng 9 năm 1994,1994-09-15
Sự kiện diễn ra vào 18/9/2001 7:49,2001-09-18
20130112065729421694233,2013-01-12
17-7-2034,2034-07-17
15.08.91,1991-08-15
8-6-1995,1995-06-04
2027-04-03T18:21:16.720999Z,2027-04-03
26-7-2012,2012-07-26
2017-12-24T18:47:44.975327Z,2017-12-24
2011-08-07T10:59:03+0500,2011-08-07
28-9-1991,1991-09-14
Ngày 30-9-1990,1990-09-30
2014_10_17T16_46_35+0500,2014-10-17
19960627002959,1996-06-27
20100409130414,2010-04-09
1528650000000,2018-06-11
2011-06-25T22:56:06,2011-06-25
1996-01-31T06:02:03+2500,1996-01-31
29 tháng 11 năm 2013,2013-11-29
Event at 1992-07-10T6:43:43,1992-07-10
Ngày 2-12-2017,2017-12-02
2002-09-14T22:52:02.137Z,2002-09-14
2005-11-15T01:56:29.488Z,2005-11-15
1590771600000,2020-05-30
ngày 29 tháng 9 năm 2008,2008-09-29
10/3/2010 giờ 2:29:23,2010-03-10
20230620174813,2023-06-20
22 Aug 2033,2033-08-22
Sự kiện diễn ra vào 8/10/2015 7:5,2015-10-08
Ngày 12-9-2014,2014-09-12
Event at 2018-12-08T20:47:38,2018-12-08
2002-02-13T22:03:05.481Z,2002-02-13
3 Oct 2009,2009-10-03
848250000,1996-11-18
1/12-2024,2024-06-01
16/14-2018,2018-07-16
2008-12-21T23:07:44.469Z,2008-12-21
20110224121951521539,2011-02-24
Ngày 11-1-2009,2009-01-11
19/6-2003,2003-03-19
10-11-1990,1990-11-05
2031 04 19,2031-04-19
1993/5/3T03825,1993-05-03
2020-08-30T22:32:10Z,2020-08-30
2000-12-16T00:41:38,2000-12-16
2003-08-24T18:59:27+08,2003-08-24
1356886800000,2012-12-31
1629392400000000000,2021-08-20
1993-02-09T10:06:13Z,1993-02-09
2015-08-04,2015-08-04
"March 24, 2028",2028-03-24
Ngày 20-9-1999,1999-09-20
Event at 2001-12-24T16:5:34,2001-12-24
2/24-2032,2032-12-02
26/6-2018,2018-03-26
1008608400000,2001-12-18
2011-05-15T02:57:56.932989Z,2011-05-15
9 Aug 2024,2024-08-09
2022-09-24T01:14:55.273660837Z,2022-09-24
2025-05-14T10:01:12,2025-05-14
2033-06-18T21:29:16.006192727Z,2033-06-18
23/4/2011,2011-04-23
"3rd of December, 2001",2001-12-03
Sự kiện diễn ra vào 13/4/2003 17:40,2003-04-13
Event at 2012-03-06T13:54:57,2012-03-06
2030/6/5T34047,2030-06-05
16 May 1992,1992-05-16
01.16.2026,2026-01-16
19940802214127600586283,1994-08-02
03/08/2017,2017-03-08
27 tháng 5 năm 2028,2028-05-27
ngày 29 tháng 1 năm 2005,2005-01-29
1223312400,2008-10-07
1550077200000000,2019-02-14
6 December 1993,1993-12-06
20131016233356435,2013-10-16
894474000000000000,1998-05-07
1171558800000000,2007-02-16
5/2-1990,1990-01-05
Event at 2006-01-08T0:59:40,2006-01-08
2029_05_12,2029-05-12
20161013080715,2016-10-13
1148058000000,2006-05-20
2004-05-22T05:52:41.419Z,2004-05-22
9.6.2005,2005-06-09
20210308095812842,2021-03-08
2032-03-12T12:31:52.178Z,2032-03-12
2009-10-10T02:12:05.124603755Z,2009-10-10
17 tháng 9 năm 1993,1993-09-17
17 June 2035,2035-06-17
2021-02-10T19:00:31Z+3,2021-02-10
19930105051037475403030,1993-01-05
2022-07-04T05:56:37Z+3,2022-07-04
2003-06-28T10:23:55,2003-06-28
2003-04-29T10:40:30+00:00,2003-04-29
21 tháng 4 năm 2031,2031-04-21
20280306163841856504289,2028-03-06
19911224132014031300,1991-12-24
The system recorded 20120406103730,2012-04-06
17 Jun 2000,2000-06-17
Event at 2000-04-08T3:56:52,2000-04-08
4 tháng 12 năm 2017,2017-12-04
28.10.2000T12-32-39,2000-10-28
"26th of December, 2027",2027-12-26
2000-09-21T09:50:42.934718674Z,2000-09-21
14.10.2029T6-10-8,2029-10-14
1675530000,2023-02-05
2004_01_05T16_34_17+3,2004-01-05
03 30 2004,2004-03-30
4/8-2006,2006-04-04
1335805200000000000,2012-05-01
8/2/2020 giờ 13:31:9,2020-02-08
1789837200000000000,2026-09-20
1999-10-30T08:47:47.019Z,1999-10-30
3-1-2032,2032-01-03
"5th of December, 2013",2013-12-05
20330510144310691799,2033-05-10
2033/10/4T213459,2033-10-04
2009-04-05T09:48:42+2500,2009-04-05
8 tháng 6 năm 2027,2027-06-08
Ngày 18-1-2022,2022-01-18
Ngày 15-4-2023,2023-04-15
2017-10-02T20:08:10+2500,2017-10-02
03 28 2033,2033-03-28
Ngày 8-9-2008,2008-09-08
1256662800000000,2009-10-28
8 May 2010,2010-05-08
19910108193302,1991-01-08
2031_11_16,2031-11-16
2033/7/26T162534,2033-07-26
1996/1/17T12348,1996-01-17
1809536400,2027-05-06
1991_11_21T11_20_10Z,1991-11-21
1991-12-22T05:41:48.440576Z,1991-12-22
26 May 2013,2013-05-26
20171027125434821,2017-10-27
Event at 2002-11-02T1:4:36,2002-11-02
4-5-1992,1992-05-04
1540486800000000,2018-10-26
23/10-2020,2020-05-23
"February 9, 2011",2011-02-09
2015-03-27T20:47:51,2015-03-27
2029-03-25T10:39:47Z+3,2029-03-25
20 tháng 3 năm 2024,2024-03-20
11/6-2012,2012-03-11
01 16 2010,2010-01-16
"10th of April, 2030",2030-04-10
"30th of November, 2002",2002-11-30
12 May 2028,2028-05-12
2006-09-30T19:55:28.394845809Z,2006-09-30
20041031024150,2004-10-31
12/7/2031 giờ 1:11:14,2031-07-12
20320705124921169170,2032-07-05
12.11.1992T5-21-6,1992-11-12
30 tháng 7 năm 2005,2005-07-30
30-11-2009,2009-11-30
1463418000,2016-05-17
1606669200,2020-11-30
1999-12-16T17:17:25-0330,1999-12-16
4 tháng 10 năm 1991,1991-10-04
Ngày 7-10-2012,2012-10-07
1 12 2032,2032-12-01
Sự kiện diễn ra vào 12/9/2013 13:39,2013-09-12
20290123190542742043,2029-01-23
30 July 2011,2011-07-30
26 Mar 2014,2014-03-26
13 tháng 5 năm 2020,2020-05-13
2001-01-15T03:18:34+2500,2001-01-15
2 December 1996,1996-12-02
27/11/06,2006-11-27
742496400000000000,1993-07-13
20150627103957054061,2015-06-27
2033/4/3T43356,2033-04-03
"October 6, 1997",1997-10-06
2004-06-18T02:34:34.760607Z,2004-06-18
4 August 1994,1994-08-04
20040617215619010,2004-06-17
7-7-2017,2017-07-07
Ngày 22-5-1993,1993-05-22
1991-05-29T23:53:21.796345Z,1991-05-29
12-06-02,2002-06-12
15 tháng 12 năm 2002,2002-12-15
2016-08-14T19:42:41,2016-08-14
3 tháng 3 năm 2012,2012-03-03
36-6-2016,2016-06-18
1873645200000000,2029-05-17
28 April 2006,2006-04-28
5-4-2031,2031-04-05
ngày 31 tháng 12 năm 2029,2029-12-31
2012_11_10T16_5_58Z,2012-11-10
20110101080702,2011-01-01
12 Oct 2008,2008-10-12
"21th of May, 2020",2020-05-21
20 tháng 2 năm 2029,2029-02-20
08_06_2031,2031-08-06
2004_07_27T22_54_18+07:00,2004-07-27
20120821014456205799986,2012-08-21
2033-05-05T23:45:05.806188209Z,2033-05-05
1996|08|14,1996-08-14
27|02|98,1998-02-27
The system recorded 20171026180251,2017-10-26
20110308104738418003,2011-03-08
2008-08-19T05:40:23.853153488Z,2008-08-19
20120609230741813,2012-06-09
1107622800000000,2005-02-06
20040330083750120925861,2004-03-30
2017-10-17T16:36:16+07:00,2017-10-17
Event at 2017-10-16T4:30:35,2017-10-16
2013 05 08,2013-05-08
20330323032631977,2033-03-23
20230709122555,2023-07-09
10 04 2035,2035-10-04
19910602222158965,1991-06-02
19941021143036,1994-10-21
19930402184658882,1993-04-02
1448125200000,2015-11-22
2029-01-09T16:03:37Z+3,2029-01-09
2007-07-21T05:37:24.688364492Z,2007-07-21
13 11 2009,2009-11-13
30 June 1999,1999-06-30
Ngày 27-2-2031,2031-02-27
20211007050255392179,2021-10-07
50-11-2032,2032-11-25
19900211150646156,1990-02-11
29/16-2002,2002-08-29
20270220181453526,2027-02-20
28-3-2012,2012-03-28
08.21.2030,2030-08-21
2023-01-31T19:32:07.579227965Z,2023-01-31
"23th of May, 1993",1993-05-23
"February 10, 1991",1991-02-10
20300429074037,2030-04-29
Sự kiện diễn ra vào 9/4/2034 20:33,2034-04-09
1970672400000000000,2032-06-13
1227286800,2008-11-22
15.05.23,2023-05-15
2000-07-26T22:36:23.388663Z,2000-07-26
2000-04-04T23:42:24,2000-04-04
20250625050300,2025-06-25
2006-11-05T11:04:58.453Z,2006-11-05
Ngày 22-10-2032,2032-10-22
"13th of May, 1994",1994-05-13
727462800000000000,1993-01-20
1.6.2033,2033-06-01
2013_12_11T12_20_41-05:00,2013-12-11
20 02 20,2020-02-20
12_08_2001,2001-12-08
2-1-1997,1997-01-02
16-12-2016,2016-12-16
2020-07-10T13:27:41.108572594Z,2020-07-10
Ngày 7-5-2014,2014-05-07
The system recorded 20120904230925,2012-09-04
The system recorded 20341013080505,2034-10-13
1405443600,2014-07-16
21.6.2001T10-2-8,2001-06-21
Sự kiện diễn ra vào 23/7/1998 7:59,1998-07-23
20040710220409,2004-07-10
2000|07|16,2000-07-16
7 tháng 7 năm 2027,2027-07-07
ngày 6 tháng 3 năm 1995,1995-03-06
The system recorded 20050429061944,2005-04-29
20000927180104500372763,2000-09-27
1995-01-31T19:16:47.249355Z,1995-01-31
20150330101638172,2015-03-30
1949850000,2031-10-16
"November 7, 2020",2020-11-07
ngày 15 tháng 12 năm 2013,2013-12-15
Event at 2018-02-18T23:58:28,2018-02-18
26-5-1992,1992-05-26
2012_02_14T11_33_28+00:00,2012-02-14
"30th of April, 2001",2001-04-30
20010312021826984,2001-03-12
30.06.14,2014-06-30
Event at 2004-05-01T6:30:8,2004-05-01
2007-03-26T21:46:46+2500,2007-03-26
2011-06-17T10:35:57.111923Z,2011-06-17
2005_08_04T14_22_5-05:00,2005-08-04
858963600,1997-03-22
ngày 4 tháng 10 năm 2007,2007-10-04
2025-01-11T21:01:41.483Z,2025-01-11
Ngày 29-12-2025,2025-12-29
18/10-2031,2031-05-18
2017-04-27T15:37:40.785550Z,2017-04-27
Event at 2027-06-14T18:52:17,2027-06-14
Ngày 12-3-2006,2006-03-12
54-1-2011,2011-01-27
12|3|1991,1991-03-12
8 May 2004,2004-05-08
62-1-2029,2029-01-31
28/18-1990,1990-09-28
8/2-1992,1992-01-08
2000_01_12T3_29_3+0500,2000-01-12
20041130215219901457,2004-11-30
"June 7, 2035",2035-06-07
2020/1/2T16019,2020-01-02
20141226022037592045432,2014-12-26
1918832400000000000,2030-10-22
2001-09-18T23:33:38,2001-09-18
19940619134625645303493,1994-06-19
08|19|2018,2018-08-19
ngày 5 tháng 3 năm 2023,2023-03-05
10-4-1995,1995-04-05
2018-10-25T14:56:20.928620629Z,2018-10-25
14-2-2005,2005-02-07
2008/12/30T51535,2008-12-30
20210324011128582744779,2021-03-24
"March 12, 2000",2000-03-12
1449680400000000,2015-12-10
26.12.2010T17-31-33,2010-12-26
21 tháng 9 năm 2025,2025-09-21
2023-08-15T16:42:38+2500,2023-08-15
29 Oct 2023,2023-10-29
17.6.2028T2-49-12,2028-06-17
2019-10-12,2019-10-12
"March 29, 2023",2023-03-29
11|04|2001,2001-11-04
1681059600000000,2023-04-10
29/10/2001,2001-10-29
09|12|35,2035-12-09
1013533200000,2002-02-13
16/4-2024,2024-02-16
"12th of January, 2033",2033-01-12
Ngày 30-7-2011,2011-07-30
1990026000000,2033-01-23
2034-05-19T13:56:11+2500,2034-05-19
20250121000826,2025-01-21
1-2-2021,2021-02-01
14-5-2026,2026-05-07
1975942800,2032-08-13
1997-09-10T03:44:34Z+3,1997-09-10
"16th of July, 2010",2010-07-16
"17th of March, 2030",2030-03-17
The system recorded 19930628103207,1993-06-28
Sự kiện diễn ra vào 18/10/1999 11:37,1999-10-18
2009-01-29T12:20:40Z+3,2009-01-29
Sự kiện diễn ra vào 30/12/2010 6:1,2010-12-30
"18th of April, 2032",2032-04-18
ngày 27 tháng 1 năm 2003,2003-01-27
15_08_10,2010-08-15
20350922034506756,2035-09-22
12.11.2021,2021-12-11
1-6-2004,2004-06-01
2034-08-11T00:22:05.078967755Z,2034-08-11
Ngày 23-10-1997,1997-10-23
20170830153955286866164,2017-08-30
Event at 2014-04-11T18:24:11,2014-04-11
2003-03-20T06:41:50.579Z,2003-03-20
2018_04_04,2018-04-04
19980604044255090113989,1998-06-04
3 Feb 2005,2005-02-03
2022-03-08T02:56:33.085482Z,2022-03-08
2004-02-25T15:52:53.995750134Z,2004-02-25
3 4 1990,1990-04-03
22-8-2010,2010-08-11
Ngày 31-3-2014,2014-03-31
1950195600000,2031-10-20
1995-06-05T00:39:32.930Z,1995-06-05
1730826000000000000,2024-11-06
2026-12-25T10:48:18.858478406Z,2026-12-25
1996/2/13T22235,1996-02-13
"March 5, 1998",1998-03-05
1996-04-03T01:46:55Z+3,1996-04-03
2008/3/13T31942,2008-03-13
2021-02-01T05:24:23.592366266Z,2021-02-01
2025_01_01T12_27_19+00:00,2025-01-01
2021-12-29,2021-12-29
9 February 2007,2007-02-09
2024/8/13T203238,2024-08-13
12-6-2025,2025-06-06
Sự kiện diễn ra vào 4/5/2025 7:11,2025-05-04
2010/9/6T14928,2010-09-06
"June 9, 2032",2032-06-09
30-1-2006,2006-01-30
52-11-2016,2016-11-26
5/8-2026,2026-04-05
2034-11-27T18:07:39+0500,2034-11-27
