input_text,target_text
"June 27, 1995",1995-06-27
25-6-2009,2009-06-25
7/24/1997,1997-07-24
6/4-1997,1997-02-06
12-9-1995,1995-09-12
8/5-1991,1991-05-08
2024/5/13,2024-05-13
May 5 11,2011-05-05
Jan 14 98,1998-01-14
11-25-04,2004-11-25
27/12-2008,2008-12-27
3/1/95,1995-01-03
5/10/91,1991-05-10
21/6/90,1990-06-21
2000/3/20,2000-03-20
Feb 3 97,1997-02-03
"Jun 16th, 2016",2016-06-16
2001/5,2001-05-10
5/10-2003,2003-10-05
2032/5/3,2032-05-03
2/12/2031,2031-02-12
23Feb2014,2014-02-23
18-7-2027,2027-07-09
24/4-2027,2027-04-24
2018/7/26,2018-07-26
7/2-1998,1998-01-07
8/2/33,2033-02-08
25th of May 2015,2015-05-25
24-3-1990,1990-03-24
16/6/2000,2000-02-16
2-19-93,1993-02-19
8/1/2025,2025-01-08
1/7/10,2010-07-01
Mar 11 14,2014-03-11
22 Sep 2022,2022-09-22
2020-12-10,2020-12-10
8-4-2018,2018-04-08
2024/2,2024-02-13
17.6.1990,1990-06-17
"Oct 9th, 1995",1995-10-09
"October 26, 2008",2008-10-26
2034/10/22,2034-10-22
18/12/2010,2010-12-18
10.5.1998,1998-05-10
2014/4/1,2014-04-01
22Aug2024,2024-08-22
19/21/2025,2025-07-19
23/4/2028,2028-04-23
2/4-2015,2015-04-02
26/10/2019,2019-10-26
20/1-2014,2014-01-20
15Apr1990,1990-04-15
4 tháng 7 năm 2013,2013-07-04
19 tháng 12 năm 1995,1995-12-19
21:10:2025,2025-10-21
21/12/1994,1994-12-21
9/19/2005,2005-09-19
9 January 2020,2020-01-09
2035/12,2035-12-03
25 Nov 2014,2014-11-25
17 tháng 8 năm 2020,2020-08-17
7/1-1998,1998-01-07
"August 11, 2001",2001-08-11
2006/1,2006-01-07
4/4-2021,2021-02-04
3-6,1997-06-03
04092020,2020-09-04
5/11/34,2034-05-11
"Apr 18th, 2034",2034-04-18
15 Ap 2012,2012-04-15
Apr 28 93,1993-04-28
2nd of October 2018,2018-10-02
"April 9, 2006",2006-04-09
Oct 7 22,2022-10-07
18/33/2027,2027-11-18
8-18-32,2032-08-18
8/3-2034,2034-03-08
25/7/95,1995-07-25
14/11/12,2012-11-14
2023/7,2023-07-25
"Jul 28th, 2017",2017-07-28
3 tháng 6 năm 2008,2008-06-03
ngày 15 tháng 8 năm 2001,2001-08-15
"Jan 26th, 2012",2012-01-26
18/1-2031,2031-01-18
5/21/15,2015-05-21
13.12.2005,2005-12-13
14/16-2016,2016-08-14
1992/2/27,1992-02-27
22th of November 1999,1999-11-22
27/11-1995,1995-11-27
9 tháng 1 năm 2003,2003-01-09
ngày 7 tháng 10 năm 2019,2019-10-07
5 July 2018,2018-07-05
ngày 26 tháng 10 năm 2034,2034-10-26
4/15/1990,1990-04-15
2003/4/18,2003-04-18
19/2-2017,2017-02-19
9/4/06,2006-09-04
1 Nov 2003,2003-11-01
18Jan2029,2029-01-18
8:5:2014,2014-05-08
15-12,1992-12-15
7.1.2009,2009-01-07
2029/9,2029-09-01
"October 12, 2027",2027-10-12
20Jan2032,2032-01-20
7-26-26,2026-07-26
8/7-2029,2029-07-08
17/7/11,2011-07-17
2016/3,2016-03-26
"Jun 11th, 2030",2030-06-11
8/9/2009,2009-09-08
21-2,2018-02-21
23/2/29,2029-02-23
17/7/2035,2035-07-17
9 tháng 3 năm 1992,1992-03-09
4:5:2009,2009-05-04
2030/2/4,2030-02-04
"November 13, 2026",2026-11-13
27.9.2034,2034-09-27
ngày 10 tháng 2 năm 2026,2026-02-10
19-3-2035,2035-03-19
ngày 17 tháng 3 năm 2009,2009-03-17
6/3/1992,1992-01-06
13/20-2034,2034-10-13
4 Ma 1995,1995-05-04
"September 7, 2026",2026-09-07
1/22-2002,2002-11-01
19th of May 2035,2035-05-19
07122007,2007-12-07
21/20-2009,2009-10-21
25Oct2014,2014-10-25
9-2-2024,2024-02-09
1997-4-6,1997-04-06
16.12.2027,2027-12-16
9/1-2023,2023-01-09
25 Jan 2027,2027-01-25
8Apr2024,2024-04-08
4 December 2018,2018-12-04
27/12-2025,2025-12-27
2003/12/6,2003-12-06
"July 27, 1991",1991-07-27
19 January 2012,2012-01-19
10Sep1996,1996-09-10
5Jul2034,2034-07-05
2014/7/28,2014-07-28
2003/7,2003-07-18
Dec 4 16,2016-12-04
7/11/2033,2033-07-11
24/21/2029,2029-07-24
2001/9,2001-09-04
7:7:2017,2017-07-07
Jan 7 93,1993-01-07
4/28/1995,1995-04-28
22Mar2018,2018-03-22
24/9/2018,2018-03-24
1997/8,1997-08-28
19/6/04,2004-06-19
14-12,2025-12-14
"April 1, 2006",2006-04-01
21th of May 2020,2020-05-21
1/27/2030,2030-01-27
5/3-2017,2017-03-05
"Feb 11th, 2002",2002-02-11
2034/4/17,2034-04-17
3/5/97,1997-05-03
4:2:1994,1994-02-04
27/3/1994,1994-03-27
2Apr2026,2026-04-02
"December 27, 2030",2030-12-27
ngày 13 tháng 2 năm 1997,1997-02-13
"Dec 6th, 2001",2001-12-06
1993/3/20,1993-03-20
26-9,2031-09-26
1 Ju 2008,2008-06-01
13th of January 2031,2031-01-13
"May 6, 1993",1993-05-06
2 September 2010,2010-09-02
2006/4,2006-04-18
18 May 2033,2033-05-18
20.12.1998,1998-12-20
5.2.2024,2024-02-05
12-8-2026,2026-08-12
26-4,2034-04-26
15Jul1993,1993-07-15
40-9-2022,2022-09-20
12-12-2019,2019-12-06
2024-7-18,2024-07-18
Sep 18 14,2014-09-18
25/3/08,2008-03-25
17/1/08,2008-01-17
9/12/20,2020-12-09
6-9-2032,2032-09-03
1/11/91,1991-11-01
9/7-2018,2018-07-09
28th of August 2007,2007-08-28
18/9/1997,1997-03-18
14092007,2007-09-14
2010/5,2010-05-05
40-6-2028,2028-06-20
5/16-1999,1999-08-05
25/12-1992,1992-12-25
21112005,2005-11-21
26th of February 1997,1997-02-26
Oct 23 13,2013-10-23
3/28/1997,1997-03-28
1:7:2020,2020-07-01
7-13-27,2027-07-13
17-12,2035-12-17
May 11 19,2019-05-11
24-6-2015,2015-06-24
6:8:1994,1994-08-06
1st of October 1997,1997-10-01
Apr 18 16,2016-04-18
ngày 1 tháng 5 năm 2035,2035-05-01
4-6-2030,2030-06-02
14/22-2009,2009-11-14
10/3/32,2032-03-10
22/10-2027,2027-10-22
ngày 14 tháng 7 năm 2031,2031-07-14
7 Aug 2001,2001-08-07
9 De 2031,2031-12-09
ngày 9 tháng 12 năm 2012,2012-12-09
19:7:2019,2019-07-19
2010/8,2010-08-07
13/14-2008,2008-07-13
27 Se 2004,2004-09-27
28/3/26,2026-03-28
23:1:2001,2001-01-23
2005/7,2005-07-18
20/18-2002,2002-09-20
"December 18, 2031",2031-12-18
10/6/16,2016-10-06
21:11:2002,2002-11-21
19/24-2003,2003-12-19
25/9/2030,2030-09-25
17:12:2032,2032-12-17
16-4-2010,2010-04-08
"March 12, 2018",2018-03-12
14 December 2026,2026-12-14
5/6-2021,2021-06-05
"September 3, 1991",1991-09-03
19/4/2023,2023-04-19
16th of May 2008,2008-05-16
1-9,1994-09-01
4/8/14,2014-04-08
2008/9,2008-09-04
23/33/2033,2033-11-23
20/2-2004,2004-02-20
24 Nov 2033,2033-11-24
"Mar 10th, 1994",1994-03-10
3:5:2012,2012-05-03
1.1.2016,2016-01-01
2003/4/28,2003-04-28
Aug 11 31,2031-08-11
ngày 2 tháng 1 năm 2001,2001-01-02
13/1/99,1999-01-13
5 Dec 1997,1997-12-05
17Oct1993,1993-10-17
3/11/1998,1998-03-11
25122015,2015-12-25
24/20-2004,2004-10-24
19/24/1995,1995-08-19
9.12.2016,2016-12-09
"Sep 23th, 2029",2029-09-23
13/12/1993,1993-12-13
"August 12, 2001",2001-08-12
24/3/2017,2017-01-24
17:11:1999,1999-11-17
28 No 2022,2022-11-28
44-8-2027,2027-08-22
27.6.2033,2033-06-27
"Feb 3rd, 2023",2023-02-03
20 Aug 2035,2035-08-20
"May 24, 1996",1996-05-24
2027/7,2027-07-28
Mar 25 95,1995-03-25
22/3-2023,2023-03-22
18/18/2012,2012-06-18
"Sep 26th, 2035",2035-09-26
13/18/1992,1992-06-13
2.10.2033,2033-10-02
27 November 2028,2028-11-27
27:6:2008,2008-06-27
"January 28, 1999",1999-01-28
ngày 1 tháng 5 năm 1999,1999-05-01
Oct 23 27,2027-10-23
25Oct2004,2004-10-25
7:2:2015,2015-02-07
26 No 2031,2031-11-26
15/8-2034,2034-08-15
Feb 6 08,2008-02-06
23 Se 2034,2034-09-23
9/6-2022,2022-06-09
19 December 1997,1997-12-19
16:4:1994,1994-04-16
8-5,2004-05-08
26/2-2021,2021-01-26
9/6/30,2030-06-09
13032004,2004-03-13
1/28/2033,2033-01-28
4/9/10,2010-09-04
20 May 1998,1998-05-20
26/4-1999,1999-02-26
5/11/2018,2018-05-11
"Oct 7th, 2009",2009-10-07
25/1/11,2011-01-25
5th of May 2019,2019-05-05
ngày 16 tháng 4 năm 1990,1990-04-16
9/6/2002,2002-09-06
4/18/2011,2011-06-04
2020/4/8,2020-04-08
24 Oc 2002,2002-10-24
15102033,2033-10-15
19:7:2011,2011-07-19
"Feb 22th, 1994",1994-02-22
9th of February 2000,2000-02-09
20 Ju 1990,1990-06-20
4:12:2010,2010-12-04
"Sep 27th, 2034",2034-09-27
15/10-1991,1991-05-15
8/9-1999,1999-09-08
24012019,2019-01-24
20 July 2021,2021-07-20
10/4/2028,2028-10-04
2021-2-17,2021-02-17
ngày 5 tháng 1 năm 2023,2023-01-05
12-22-99,1999-12-22
22/11-2008,2008-11-22
34-4-2029,2029-04-17
Nov 16 07,2007-11-16
2/1/91,1991-01-02
20/10/31,2031-10-20
21-11-2003,2003-11-21
ngày 10 tháng 1 năm 2000,2000-01-10
19Dec1997,1997-12-19
17.6.2016,2016-06-17
14th of March 2013,2013-03-14
20Nov1996,1996-11-20
3 Jul 2033,2033-07-03
18 tháng 8 năm 2015,2015-08-18
ngày 23 tháng 6 năm 2026,2026-06-23
Oct 7 31,2031-10-07
"January 2, 2015",2015-01-02
17/7/2002,2002-07-17
01052010,2010-05-01
12/1/01,2001-01-12
9.5.2024,2024-05-09
Oct 14 90,1990-10-14
1-4-94,1994-01-04
7/6/2019,2019-07-06
17/15/2000,2000-05-17
13/5/29,2029-05-13
11/17/1990,1990-11-17
19 tháng 2 năm 2025,2025-02-19
"August 23, 2034",2034-08-23
2011/4,2011-04-09
28032027,2027-03-28
7/1-2004,2004-01-07
7 Jul 2033,2033-07-07
7-7-31,2031-07-07
48-9-2022,2022-09-24
2-26-97,1997-02-26
2033/1/6,2033-01-06
23 Jan 2003,2003-01-23
2020/5/19,2020-05-19
4/24/2024,2024-08-04
11/5/2000,2000-11-05
26/21/2032,2032-07-26
12:3:2019,2019-03-12
22Jan2033,2033-01-22
25 Oc 2008,2008-10-25
28th of March 2012,2012-03-28
4-25-07,2007-04-25
Jan 27 17,2017-01-27
20th of September 2004,2004-09-20
12/8/2015,2015-12-08
23/5-2029,2029-05-23
1998/8/16,1998-08-16
"June 9, 1993",1993-06-09
15 Ap 1999,1999-04-15
2034-5-20,2034-05-20
28/6-2009,2009-06-28
16-9-2000,2000-09-16
2002/4,2002-04-10
12/8/1998,1998-08-12
12 December 2016,2016-12-12
28th of December 1990,1990-12-28
13/12/15,2015-12-13
25-2,2022-02-25
20/5/2032,2032-05-20
2017/8,2017-08-20
22/8/2010,2010-08-22
14 Aug 2034,2034-08-14
22/12-2035,2035-12-22
8:8:2006,2006-08-08
22/7/2028,2028-07-22
12/9/23,2023-09-12
21/5/95,1995-05-21
9/12-1994,1994-06-09
26/11/1990,1990-11-26
Nov 8 26,2026-11-08
5:7:2006,2006-07-05
2031/2/10,2031-02-10
2011/4,2011-04-20
19 Aug 2019,2019-08-19
15/12/2002,2002-12-15
7/24/28,2028-07-24
2032/8,2032-08-14
4/6/2020,2020-06-04
5/8-2031,2031-08-05
4/9-2030,2030-09-04
Aug 5 32,2032-08-05
8/7-2014,2014-07-08
ngày 21 tháng 9 năm 2010,2010-09-21
1999/12/28,1999-12-28
23 Apr 2000,2000-04-23
16 September 2033,2033-09-16
11/5-2017,2017-05-11
19/7/10,2010-07-19
ngày 10 tháng 1 năm 2009,2009-01-10
13.3.2032,2032-03-13
19/7/10,2010-07-19
6/8/2007,2007-06-08
Feb 4 02,2002-02-04
"November 23, 2003",2003-11-23
ngày 26 tháng 11 năm 2030,2030-11-26
12/18-2026,2026-09-12
25/9/91,1991-09-25
"August 11, 2014",2014-08-11
12-18-93,1993-12-18
7/20-2006,2006-10-07
2 tháng 6 năm 1998,1998-06-02
56-12-2011,2011-12-28
2/7/33,2033-07-02
13.8.2032,2032-08-13
ngày 19 tháng 8 năm 2027,2027-08-19
2016/10/24,2016-10-24
23/21/2001,2001-07-23
3/9/20,2020-03-09
11/16-1994,1994-08-11
26/7/2001,2001-07-26
11 tháng 3 năm 2007,2007-03-11
56-11-2017,2017-11-28
5/14/1993,1993-05-14
13 tháng 4 năm 2002,2002-04-13
8 December 1993,1993-12-08
1-25-08,2008-01-25
13:6:2026,2026-06-13
2013-7-18,2013-07-18
13/9/15,2015-09-13
2007/5,2007-05-18
12 Apr 1992,1992-04-12
16 Se 2019,2019-09-16
1/6/2013,2013-02-01
2020-6-13,2020-06-13
5/4/1997,1997-05-04
18/1/2008,2008-01-18
25Oct2026,2026-10-25
32-8-2022,2022-08-16
1990/11/22,1990-11-22
Oct 28 17,2017-10-28
11082030,2030-08-11
9.3.2022,2022-03-09
4/5/32,2032-04-05
2017/12,2017-12-27
ngày 25 tháng 1 năm 2032,2032-01-25
6/18/2012,2012-06-18
13-3,2020-03-13
5-3,2026-03-05
2/6/24,2024-02-06
4/6/2006,2006-04-06
4 Jul 1997,1997-07-04
9-12,2021-12-09
12/8-2022,2022-08-12
27/22-2013,2013-11-27
ngày 3 tháng 1 năm 2035,2035-01-03
2033-9-11,2033-09-11
2 Dec 2000,2000-12-02
21/2-1996,1996-02-21
2031/1,2031-01-09
9.1.2027,2027-01-09
19.5.2034,2034-05-19
2010-11-22,2010-11-22
23/3/2028,2028-03-23
2:6:1990,1990-06-02
2005-1-11,2005-01-11
28/18-2020,2020-09-28
20 Mar 2035,2035-03-20
2009/6,2009-06-06
12-1-91,1991-12-01
14/1/22,2022-01-14
2030/1,2030-01-01
"Apr 4th, 1998",1998-04-04
20 April 2032,2032-04-20
8-7-2007,2007-07-04
24-8-2013,2013-08-12
7:4:2014,2014-04-07
2028/6,2028-06-21
2008-5-5,2008-05-05
13Oct1991,1991-10-13
"April 16, 2005",2005-04-16
ngày 9 tháng 1 năm 2033,2033-01-09
4/8/25,2025-04-08
26-4-1996,1996-04-26
13-5-1991,1991-05-13
5-11-90,1990-05-11
Jan 8 90,1990-01-08
2023/4,2023-04-23
ngày 7 tháng 9 năm 2012,2012-09-07
5-17-98,1998-05-17
5-5-2017,2017-05-05
11/5/2021,2021-11-05
22/18/2032,2032-06-22
1999/9,1999-09-26
28th of May 2013,2013-05-28
18052001,2001-05-18
27 tháng 2 năm 1996,1996-02-27
22-11-1999,1999-11-11
21/24/2006,2006-08-21
2004-7-13,2004-07-13
"March 14, 2004",2004-03-14
12/9/2011,2011-12-09
26/9/2017,2017-03-26
6/18-2020,2020-09-06
ngày 11 tháng 8 năm 2019,2019-08-11
2/1/01,2001-01-02
4 No 1994,1994-11-04
4/11/29,2029-11-04
2nd of July 2035,2035-07-02
16.6.2003,2003-06-16
21/10-2002,2002-10-21
Aug 27 14,2014-08-27
27/16-1998,1998-08-27
8/10/33,2033-08-10
24/24-2005,2005-12-24
17-10-2004,2004-10-17
1998/7/14,1998-07-14
1995/8/28,1995-08-28
21.6.2002,2002-06-21
25/30/2017,2017-10-25
1 Oc 2004,2004-10-01
24/11/24,2024-11-24
6-28-07,2007-06-28
08092021,2021-09-08
21 Dec 1990,1990-12-21
10:12:2022,2022-12-10
13/1-1992,1992-01-13
17/18/2021,2021-06-17
7/12/07,2007-12-07
"June 4, 2009",2009-06-04
2004/6/25,2004-06-25
1-9-2016,2016-09-01
5/9/17,2017-09-05
17/8-2028,2028-04-17
7/22/92,1992-07-22
12/1/92,1992-12-01
27/10-2017,2017-05-27
5/10-2000,2000-05-05
9-4-19,2019-09-04
Apr 24 32,2032-04-24
3rd of January 2005,2005-01-03
18/6/1992,1992-06-18
6/8-2031,2031-04-06
17 tháng 8 năm 2013,2013-08-17
15-8-1994,1994-08-15
9/9-2019,2019-09-09
2 tháng 11 năm 2030,2030-11-02
4/24/1995,1995-08-04
"January 17, 1990",1990-01-17
26 tháng 8 năm 2001,2001-08-26
13-5-1990,1990-05-13
4/7/94,1994-04-07
1 Apr 2000,2000-04-01
13 Ju 2014,2014-07-13
11 Oct 1997,1997-10-11
1/3-1991,1991-03-01
5/18/1994,1994-06-05
13 Fe 1999,1999-02-13
12-4-1995,1995-04-12
1996-1-20,1996-01-20
21-6,1991-06-21
2Aug1991,1991-08-02
11/2-2022,2022-02-11
8/27/2022,2022-08-27
1998/7/16,1998-07-16
1995-5-27,1995-05-27
6Oct2028,2028-10-06
5/22/2027,2027-05-22
Nov 15 15,2015-11-15
8/11/97,1997-08-11
4-5-31,2031-04-05
16-4-1998,1998-04-16
13/7-2008,2008-07-13
"September 3, 2032",2032-09-03
"May 22th, 2008",2008-05-22
"May 10, 1993",1993-05-10
10-2-95,1995-10-02
19 tháng 12 năm 2009,2009-12-19
7/6-2031,2031-06-07
27-1-2001,2001-01-27
2001-8-26,2001-08-26
"Jul 15th, 1995",1995-07-15
20-3,2006-03-20
22/7-2020,2020-07-22
"Dec 28th, 2006",2006-12-28
3 Se 1996,1996-09-03
5/12/1996,1996-12-05
4/19/2027,2027-04-19
21th of February 2020,2020-02-21
"July 14, 2006",2006-07-14
20-6-2024,2024-06-10
1990/7/25,1990-07-25
2-6-2033,2033-06-01
19/4/1991,1991-04-19
10 May 2022,2022-05-10
22/2-2026,2026-01-22
5/3/95,1995-05-03
20Jun2034,2034-06-20
1996/11,1996-11-17
10/11-2013,2013-11-10
1990/6,1990-06-18
ngày 7 tháng 5 năm 2021,2021-05-07
5Jun2001,2001-06-05
12th of June 2022,2022-06-12
2/27/2029,2029-09-02
6-5,1992-05-06
17/12-1999,1999-06-17
28-7,2035-07-28
19/12/2023,2023-04-19
26/2-2019,2019-02-26
9/1/2017,2017-01-09
1/1/31,2031-01-01
"Feb 13th, 2003",2003-02-13
27-6-2024,2024-06-27
2034/5/18,2034-05-18
"November 9, 2025",2025-11-09
1990/11,1990-11-14
27/6-2015,2015-06-27
13Mar2029,2029-03-13
9-25-12,2012-09-25
24/4/29,2029-04-24
24th of May 1997,1997-05-24
27/24/2008,2008-08-27
15th of October 2027,2027-10-15
"Nov 26th, 2012",2012-11-26
2011/2,2011-02-12
12/8/2009,2009-08-12
2/5/10,2010-02-05
ngày 12 tháng 8 năm 1998,1998-08-12
"April 12, 2016",2016-04-12
4/16/2019,2019-04-16
13th of January 2000,2000-01-13
"Sep 8th, 2017",2017-09-08
"February 7, 2033",2033-02-07
7/11-1996,1996-11-07
10/6/2014,2014-06-10
Jan 6 11,2011-01-06
13.10.2024,2024-10-13
8.11.2013,2013-11-08
8/4-2021,2021-02-08
15.9.1992,1992-09-15
1/10/99,1999-01-10
7 March 1997,1997-03-07
27 De 2011,2011-12-27
26/12-1991,1991-12-26
ngày 28 tháng 8 năm 2007,2007-08-28
21Jan2021,2021-01-21
25/6-2030,2030-03-25
9 tháng 4 năm 1993,1993-04-09
26-11-2002,2002-11-13
Apr 27 90,1990-04-27
24-11-2001,2001-11-24
4 Jul 2010,2010-07-04
"March 27, 2004",2004-03-27
26/5-2021,2021-05-26
2021/8,2021-08-14
ngày 1 tháng 10 năm 2033,2033-10-01
15th of February 2026,2026-02-15
5/11/11,2011-11-05
9/3-2023,2023-03-09
22 September 2011,2011-09-22
28-9-1990,1990-09-14
26/2-2032,2032-02-26
2033/8/18,2033-08-18
6 Jun 2018,2018-06-06
3:11:1996,1996-11-03
12/4-2021,2021-04-12
2-12-2009,2009-12-02
18:2:1995,1995-02-18
9 Ju 2028,2028-06-09
11/20/33,2033-11-20
"Feb 5th, 2025",2025-02-05
15021993,1993-02-15
2002-5-8,2002-05-08
2/11/2025,2025-02-11
4/15/00,2000-04-15
1998/6,1998-06-12
2019/11/23,2019-11-23
2 tháng 7 năm 1997,1997-07-02
3/15/2015,2015-05-03
15052007,2007-05-15
19.7.2023,2023-07-19
6/3/92,1992-03-06
10-28-27,2027-10-28
12/9/1994,1994-09-12
15/18-2028,2028-09-15
26/8-2001,2001-08-26
12 May 1997,1997-05-12
20/14-2007,2007-07-20
8/14/2022,2022-08-14
28-9,2009-09-28
12/4-1994,1994-02-12
28-10-2003,2003-10-14
21th of March 2030,2030-03-21
23/8/95,1995-08-23
22-1,2011-01-22
28/30/2024,2024-10-28
1995/2,1995-02-16
8/16/2021,2021-08-16
8/18/96,1996-08-18
1999-9-9,1999-09-09
2035-6-11,2035-06-11
ngày 25 tháng 4 năm 1997,1997-04-25
1999/4,1999-04-03
2030/5/25,2030-05-25
3/33/2015,2015-11-03
10/24-2026,2026-12-10
14/1-2031,2031-01-14
14 Ma 2020,2020-05-14
2025/1,2025-01-03
22.10.2014,2014-10-22
7-21-91,1991-07-21
5/9/90,1990-05-09
20Jun2002,2002-06-20
4/4/2031,2031-04-04
11th of August 2026,2026-08-11
1:8:2026,2026-08-01
10/18-2020,2020-09-10
19:1:2026,2026-01-19
6-12,2008-12-06
16:10:2019,2019-10-16
2026-9-16,2026-09-16
26/6/2030,2030-02-26
18-6-2001,2001-06-18
21-7,1997-07-21
23th of December 2028,2028-12-23
15.12.2022,2022-12-15
17/20-1993,1993-10-17
21:2:1992,1992-02-21
20Feb2029,2029-02-20
1:9:2008,2008-09-01
ngày 27 tháng 6 năm 2033,2033-06-27
2031-9-26,2031-09-26
2010/3/27,2010-03-27
"Jul 13th, 2030",2030-07-13
1992/9/8,1992-09-08
17-5-2003,2003-05-17
12/11/2015,2015-12-11
"Aug 21th, 2024",2024-08-21
11 June 2021,2021-06-11
10/3/04,2004-03-10
14112026,2026-11-14
4/14/1995,1995-04-14
27 May 2030,2030-05-27
"May 20, 2023",2023-05-20
2006-1-26,2006-01-26
9/1/2034,2034-01-09
17/6/2022,2022-06-17
3 May 2027,2027-05-03
15/5/24,2024-05-15
3/6-1995,1995-03-03
9/8-2021,2021-04-09
21 Oc 2005,2005-10-21
16th of January 2016,2016-01-16
"Sep 28th, 2011",2011-09-28
11-10-1992,1992-10-11
28 tháng 9 năm 2007,2007-09-28
9/2-2007,2007-01-09
11/27/2019,2019-11-27
2/6-1997,1997-06-02
2013-3-28,2013-03-28
18 Jun 2029,2029-06-18
6/17/2010,2010-06-17
Apr 6 97,1997-04-06
26/9-2030,2030-09-26
14/10/00,2000-10-14
13th of January 2031,2031-01-13
2 Ap 2013,2013-04-02
25 tháng 5 năm 2029,2029-05-25
18-5,2027-05-18
2022/8,2022-08-26
5 tháng 6 năm 2020,2020-06-05
1:1:2013,2013-01-01
2023-3-20,2023-03-20
13/1/99,1999-01-13
16/2/32,2032-02-16
52-7-1991,1991-07-26
15th of November 2018,2018-11-15
2-12,2012-12-02
13/7-2008,2008-07-13
ngày 15 tháng 2 năm 2004,2004-02-15
1992-4-10,1992-04-10
11-4,2019-04-11
13 June 2022,2022-06-13
20 tháng 12 năm 2005,2005-12-20
3/4/2008,2008-04-03
9-15-24,2024-09-15
7.3.2011,2011-03-07
"February 22, 2034",2034-02-22
13Feb1996,1996-02-13
7-6-2017,2017-06-07
3/8/2006,2006-03-08
9:2:2008,2008-02-09
23:6:2006,2006-06-23
23/5-2020,2020-05-23
1 Oct 2021,2021-10-01
14-8-2000,2000-08-14
9-12,2014-12-09
23 May 2031,2031-05-23
26/4-2018,2018-04-26
11/11-2016,2016-11-11
2006-1-4,2006-01-04
44-6-1997,1997-06-22
15/6/96,1996-06-15
3-11-01,2001-03-11
2-4,2009-04-02
13 May 2015,2015-05-13
11-17-14,2014-11-17
"Mar 14th, 2020",2020-03-14
11/10/2005,2005-11-10
28-3-2033,2033-03-14
2006/11/2,2006-11-02
3/21/2003,2003-07-03
13/5/01,2001-05-13
9 tháng 3 năm 2031,2031-03-09
2020/2/6,2020-02-06
2 April 2004,2004-04-02
2003/7,2003-07-06
4/28/2032,2032-04-28
10/11/92,1992-10-11
"December 13, 2012",2012-12-13
30-5-1990,1990-05-15
"Mar 27th, 2002",2002-03-27
28/33/1995,1995-11-28
1990-6-2,1990-06-02
7/5/91,1991-07-05
8/18/1999,1999-08-18
"March 8, 2007",2007-03-08
2017/7,2017-07-27
7/11/32,2032-11-07
8/4/2020,2020-04-08
8th of October 1998,1998-10-08
"May 22th, 2028",2028-05-22
21/12/2011,2011-04-21
"March 27, 2007",2007-03-27
ngày 17 tháng 10 năm 1990,1990-10-17
7:7:2035,2035-07-07
4/12-2021,2021-12-04
5-7,2018-07-05
5/20/2010,2010-05-20
9/8/2009,2009-08-09
15/36/2013,2013-12-15
2001-4-18,2001-04-18
27/20-2024,2024-10-27
21/24-2027,2027-12-21
3/10/2018,2018-10-03
ngày 27 tháng 1 năm 2003,2003-01-27
"January 27, 1999",1999-01-27
2025/10/5,2025-10-05
1993/6/14,1993-06-14
ngày 12 tháng 6 năm 2016,2016-06-12
"May 15th, 2002",2002-05-15
1996-4-20,1996-04-20
21022010,2010-02-21
16082022,2022-08-16
25/16-2018,2018-08-25
13-8-2023,2023-08-13
1994/2,1994-02-08
27 tháng 6 năm 1996,1996-06-27
12/12/16,2016-12-12
1/22/01,2001-01-22
2024/5,2024-05-14
21/24/1992,1992-08-21
20 Se 2006,2006-09-20
7/21/2034,2034-07-07
7-1,2015-01-07
23/36/2023,2023-12-23
21/11-2015,2015-11-21
13:8:1990,1990-08-13
13/24-2003,2003-12-13
11-12-1994,1994-12-11
10Apr2018,2018-04-10
"Apr 21th, 1995",1995-04-21
2033/4,2033-04-26
12-10-2004,2004-10-06
28/15/2004,2004-05-28
8/6-1998,1998-06-08
"Nov 12th, 2031",2031-11-12
19 No 1995,1995-11-19
Aug 14 95,1995-08-14
2/6-2034,2034-03-02
20/11-2013,2013-11-20
22052028,2028-05-22
2034/12/28,2034-12-28
26-11,1999-11-26
50-3-1997,1997-03-25
6-4-2028,2028-04-06
2/9/1990,1990-09-02
25Jul2001,2001-07-25
24/12/11,2011-12-24
ngày 15 tháng 7 năm 2019,2019-07-15
16-7-2025,2025-07-16
15th of May 2031,2031-05-15
26/6/2012,2012-02-26
1997/11/20,1997-11-20
2/12-2016,2016-06-02
19/1/06,2006-01-19
2015-12-8,2015-12-08
"March 2, 2010",2010-03-02
2034-1-11,2034-01-11
"May 16th, 2010",2010-05-16
2/13/08,2008-02-13
8/4/90,1990-04-08
11-12-2026,2026-12-11
7 Mar 2007,2007-03-07
10th of November 2010,2010-11-10
2 tháng 7 năm 2028,2028-07-02
5 Feb 2017,2017-02-05
2009/2,2009-02-21
2/26/2018,2018-02-26
23/1/17,2017-01-23
28 Ap 2028,2028-04-28
24112022,2022-11-24
15th of December 2014,2014-12-15
12/3-2000,2000-03-12
11/12/2032,2032-04-11
19/12/2008,2008-12-19
24 tháng 4 năm 2005,2005-04-24
15 February 2034,2034-02-15
2 Mar 2031,2031-03-02
19/3/2031,2031-01-19
22/5/2030,2030-05-22
22 Dec 2009,2009-12-22
24 Apr 2023,2023-04-24
12/12/24,2024-12-12
8/9-2017,2017-09-08
2/4/12,2012-04-02
23 Ma 2019,2019-05-23
5-5,2007-05-05
26-8,2028-08-26
28:8:1991,1991-08-28
"Apr 12th, 2027",2027-04-12
1999/8/21,1999-08-21
